,type,id,lat,lon,tags_addr:city,tags_amenity,tags_name,geometry,index_right,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN
226,node,1873813883,40.7598902,-73.9917945,New York,restaurant,L'Allegria Pizza Restaurant,POINT (-73.9917945 40.7598902),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
227,node,1873813912,40.7588415,-73.993163,,restaurant,Ollie's,POINT (-73.993163 40.7588415),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
369,node,2226853386,40.7598127,-73.9921572,,restaurant,Gallo Nero,POINT (-73.99215719999999 40.7598127),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
370,node,2226861872,40.7590676,-73.9917441,New York,restaurant,Chimichurri Grill,POINT (-73.99174410000001 40.7590676),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
384,node,2273962587,40.7597501,-73.991404,New York,restaurant,Marseille,POINT (-73.991404 40.7597501),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
385,node,2273968599,40.7594365,-73.9916409,New York,restaurant,Westway Diner,POINT (-73.99164089999999 40.7594365),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
386,node,2273972179,40.75972,-73.9919266,New York,restaurant,Mama Mia 44SW,POINT (-73.9919266 40.75972),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
823,node,2610440248,40.7554249,-73.9870811,New York,restaurant,Ruby Tuesday,POINT (-73.9870811 40.7554249),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
855,node,2623550902,40.7609658,-73.994264,New York,restaurant,44 & X,POINT (-73.994264 40.7609658),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
856,node,2623550909,40.7612529,-73.994034,New York,restaurant,The Marshal,POINT (-73.994034 40.7612529),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
878,node,2676979135,40.7575028,-73.984777,,restaurant,Bond45,POINT (-73.98477699999999 40.7575028),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
879,node,2676979157,40.7578614,-73.9850206,New York,restaurant,Planet Hollywood,POINT (-73.9850206 40.7578614),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
880,node,2678466842,40.7572194,-73.9863644,New York,restaurant,Bubba Gump Shrimp Co.,POINT (-73.9863644 40.7572194),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
881,node,2678650716,40.7593668,-73.987235,New York,restaurant,Pergola Des Artistes,POINT (-73.987235 40.7593668),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
887,node,2689589690,40.7593659,-73.9852973,New York,restaurant,Blue Fin,POINT (-73.9852973 40.7593659),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
888,node,2689589692,40.7586261,-73.9848141,,restaurant,Friday's,POINT (-73.98481409999999 40.7586261),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
889,node,2689589693,40.7583345,-73.9841851,New York,restaurant,Havana Central,POINT (-73.9841851 40.7583345),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
894,node,2698158448,40.7619583,-73.993564,New York,restaurant,Queen of Sheba,POINT (-73.99356400000001 40.7619583),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
946,node,2709892566,40.7610811,-73.9941852,,restaurant,Hallo Berlin,POINT (-73.9941852 40.7610811),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
947,node,2709897865,40.7605282,-73.9913287,,restaurant,Southern Hospitality,POINT (-73.9913287 40.7605282),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
948,node,2709906329,40.7613804,-73.9907136,,restaurant,Chelsea Grill,POINT (-73.99071360000001 40.7613804),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
949,node,2709915241,40.7620625,-73.9897658,,restaurant,Chaan Teng,POINT (-73.9897658 40.7620625),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
971,node,2716231113,40.7572061,-73.9893098,,restaurant,Chevys Fresh Mex,POINT (-73.9893098 40.7572061),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
972,node,2716231115,40.7569552,-73.9887186,,restaurant,Dallas BBQ,POINT (-73.9887186 40.7569552),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
974,node,2717293822,40.7582012,-73.9883065,New York,restaurant,Sammy's House Of BBQ,POINT (-73.98830649999999 40.7582012),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
975,node,2717293824,40.7575261,-73.986704,,restaurant,Carmine's,POINT (-73.986704 40.7575261),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
976,node,2717293865,40.7591086,-73.9879965,New York,restaurant,Franklin and Johnie's Steakhouse,POINT (-73.98799649999999 40.7591086),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
977,node,2717293880,40.7582345,-73.9884017,New York,restaurant,John's Pizzeria,POINT (-73.9884017 40.7582345),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
984,node,2721574102,40.7605662,-73.9862023,New York,restaurant,Aoki,POINT (-73.9862023 40.7605662),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
985,node,2721574113,40.7606849,-73.9865304,New York,restaurant,Pongsri,POINT (-73.98653040000001 40.7606849),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
986,node,2721574118,40.7606569,-73.9864408,New York,restaurant,An'nam,POINT (-73.9864408 40.7606569),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
992,node,2722857810,40.7592714,-73.9880841,New York,restaurant,Daniela Trattoria,POINT (-73.98808409999999 40.7592714),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
993,node,2722857817,40.7599261,-73.9866455,New York,restaurant,Glass House Tavern,POINT (-73.98664549999999 40.7599261),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
994,node,2722857832,40.7598975,-73.9865625,New York,restaurant,Scarlatto,POINT (-73.98656250000001 40.7598975),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
995,node,2722857837,40.7599596,-73.9867307,New York,restaurant,Trattoria Trecolori,POINT (-73.9867307 40.7599596),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1369,node,3246839605,40.7548801,-73.9859787,,restaurant,Ootoya,POINT (-73.9859787 40.7548801),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1370,node,3246839607,40.7579853,-73.9840119,,restaurant,St. Andrew's,POINT (-73.9840119 40.7579853),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1463,node,3573482096,40.7633685,-73.9967152,,restaurant,Daisy May's BBQ USA,POINT (-73.9967152 40.7633685),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1465,node,3573482100,40.7611474,-73.9909011,,restaurant,Galaxy Diner,POINT (-73.9909011 40.7611474),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1467,node,3573482103,40.7601328,-73.9890604,,restaurant,Joe Allen,POINT (-73.9890604 40.7601328),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1468,node,3573482105,40.7594293,-73.9912351,,restaurant,Quinn's Bar & Grill,POINT (-73.9912351 40.7594293),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1649,node,3831591517,40.7605928,-73.9945435,,restaurant,Pio Pio,POINT (-73.99454350000001 40.7605928),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1735,node,4011732597,40.7587421,-73.9921724,,restaurant,At nine Restaurant & Bar,POINT (-73.9921724 40.7587421),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1799,node,4151549326,40.7599556,-73.9917522,,restaurant,Two Boots Pizza,POINT (-73.99175219999999 40.7599556),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1801,node,4151701793,40.7606902,-73.9895916,,restaurant,Sushi of Gari,POINT (-73.9895916 40.7606902),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1803,node,4151719703,40.7592099,-73.9926165,,restaurant,Esca,POINT (-73.9926165 40.7592099),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1860,node,4216237581,40.7593617,-73.9924919,,restaurant,BEA,POINT (-73.9924919 40.7593617),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1893,node,4277059516,40.7595389,-73.9882761,,restaurant,Amorino Gelato,POINT (-73.98827609999999 40.7595389),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1927,node,4311338891,40.7565246,-73.9798908,New York,restaurant,Emporium Brasil Restaurant,POINT (-73.97989080000001 40.7565246),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1940,node,4316345593,40.7565134,-73.9857687,,restaurant,Brooklyn Diner,POINT (-73.98576869999999 40.7565134),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1990,node,4350615591,40.7581949,-73.9867922,,restaurant,Junior's,POINT (-73.9867922 40.7581949),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2002,node,4370603390,40.7608046,-73.990583,,restaurant,Yuri Sushi,POINT (-73.990583 40.7608046),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2006,node,4385240481,40.758744,-73.986415,New York,restaurant,The View Restaurant & Lounge,POINT (-73.98641499999999 40.758744),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2054,node,4447034701,40.7568784,-73.9853179,,restaurant,Virgil's Real BBQ,POINT (-73.9853179 40.7568784),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2059,node,4454392489,40.7591217,-73.9898914,,restaurant,Gyu-Kaku Japanese BBQ,POINT (-73.9898914 40.7591217),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2062,node,4455832292,40.760755,-73.991315,,restaurant,Bali Nusa indah,POINT (-73.991315 40.760755),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2092,node,4470030389,40.7557297,-73.9867751,,restaurant,The Counter,POINT (-73.9867751 40.7557297),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2110,node,4494762393,40.7577821,-73.9896877,,restaurant,Qi Bangkok Eatery,POINT (-73.9896877 40.7577821),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2203,node,4652798789,40.7606227,-73.9907325,,restaurant,YUM YUM BANGKOK,POINT (-73.99073249999999 40.7606227),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2214,node,4687113395,40.7602363,-73.9873789,,restaurant,Carve: Unique Sandwich,POINT (-73.9873789 40.7602363),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2216,node,4687191894,40.7570526,-73.9891393,,restaurant,Five Guys,POINT (-73.98913930000001 40.7570526),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2229,node,4708888896,40.7607941,-73.9886943,,restaurant,Fresh From Hell,POINT (-73.98869430000001 40.7607941),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2255,node,4755575514,40.7584335,-73.9831005,,restaurant,Tender,POINT (-73.98310050000001 40.7584335),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2257,node,4757137103,40.7583293,-73.9886792,,restaurant,Roxy Diner,POINT (-73.98867920000001 40.7583293),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2258,node,4757137104,40.7579073,-73.9851576,,restaurant,Buca di Beppo,POINT (-73.98515759999999 40.7579073),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2280,node,4773429521,40.7574043,-73.9864951,,restaurant,Carmine's,POINT (-73.9864951 40.7574043),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2363,node,4848258121,40.7606384,-73.9903951,,restaurant,,POINT (-73.9903951 40.7606384),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2381,node,4858838221,40.7579417,-73.9868307,,restaurant,carmine's time square,POINT (-73.9868307 40.7579417),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2416,node,4909127621,40.7621257,-73.9901556,,restaurant,Leon Bakery,POINT (-73.99015559999999 40.7621257),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2417,node,4909127623,40.7621602,-73.9901271,,restaurant,Abace Sushi,POINT (-73.9901271 40.7621602),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2418,node,4909127625,40.762045,-73.9902183,,restaurant,Casa Agave,POINT (-73.9902183 40.762045),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2543,node,5026582327,40.7605173,-73.9900277,,restaurant,Becco,POINT (-73.9900277 40.7605173),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2545,node,5026600021,40.7605821,-73.9901543,,restaurant,Lattanzi,POINT (-73.9901543 40.7605821),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2548,node,5032403221,40.7590021,-73.9882743,,restaurant,John's Pizza,POINT (-73.9882743 40.7590021),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2553,node,5057079090,40.759988,-73.9917263,New York,restaurant,Rudy's Bar & Grill,POINT (-73.9917263 40.759988),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2698,node,5172045822,40.7575599,-73.9868366,,restaurant,Guy’s American Kitchen & Bar,POINT (-73.9868366 40.7575599),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2785,node,5213820731,40.7552841,-73.9868258,,restaurant,The Counter,POINT (-73.98682580000001 40.7552841),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2816,node,5224940635,40.7593699,-73.9905606,,restaurant,Thai Kitchen,POINT (-73.99056059999999 40.7593699),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2945,node,5317406322,40.7559826,-73.9805267,,restaurant,Sophie’s,POINT (-73.9805267 40.7559826),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3179,node,5425463232,40.7553036,-73.9869647,,restaurant,Ootoya,POINT (-73.9869647 40.7553036),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3262,node,5477974521,40.7601975,-73.9911492,,restaurant,,POINT (-73.9911492 40.7601975),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3521,node,5620855721,40.755845,-73.9822708,,restaurant,DB Bistro Moderne,POINT (-73.98227079999999 40.755845),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3683,node,5726231038,40.7630348,-73.9972682,,restaurant,Robert's Steakhouse,POINT (-73.99726819999999 40.7630348),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3751,node,5754826808,40.7593502,-73.9921758,,restaurant,Chimichurri,POINT (-73.9921758 40.7593502),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3753,node,5754840579,40.7595043,-73.9920502,,restaurant,Ajisai,POINT (-73.99205019999999 40.7595043),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3754,node,5754840633,40.759443,-73.9920938,,restaurant,Lenwich,POINT (-73.99209380000001 40.759443),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3954,node,5891429762,40.7578633,-73.9907363,New York,restaurant,Fuji Hibachi,POINT (-73.99073629999999 40.7578633),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4197,node,6048864395,40.7638943,-73.9976696,,restaurant,Restaurant row,POINT (-73.99766959999999 40.7638943),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4377,way,266149332,40.7577618,-73.9876108,New York,restaurant,Sardi's,POINT (-73.9876108 40.7577618),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4378,way,266170542,40.7585629,-73.9836775,New York,restaurant,Dervish,POINT (-73.9836775 40.7585629),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4777,way,591988959,40.7565781,-73.9887779,,restaurant,Applebee's,POINT (-73.9887779 40.7565781),256,10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0
30,node,661889865,40.7554192,-73.9930152,New York,restaurant,Carbone,POINT (-73.9930152 40.7554192),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
166,node,1707825813,40.7542567,-73.9954338,,restaurant,Sergimmo Slumeria,POINT (-73.9954338 40.7542567),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
167,node,1707825815,40.7544051,-73.9953252,,restaurant,Zoob Zib Aura Thai,POINT (-73.9953252 40.7544051),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
171,node,1707825822,40.7543157,-73.9953869,,restaurant,Burgers and Cupcakes,POINT (-73.9953869 40.7543157),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
244,node,1916532788,40.7562465,-73.9936447,New York,restaurant,Mercato,POINT (-73.9936447 40.7562465),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
436,node,2322155492,40.7566594,-73.9943019,New York City,restaurant,Hell's Kitchen,POINT (-73.9943019 40.7566594),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
448,node,2351558462,40.7549873,-73.9948837,,restaurant,Kashmir 9,POINT (-73.9948837 40.7549873),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
449,node,2351558467,40.7546155,-73.9949991,,restaurant,Bombay Tandoori,POINT (-73.9949991 40.7546155),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
450,node,2351558476,40.7549345,-73.9949239,,restaurant,El Ranchito del Agave,POINT (-73.9949239 40.7549345),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
557,node,2479458329,40.7499029,-73.9856982,New York,restaurant,Hyo Dong Gak,POINT (-73.9856982 40.7499029),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
567,node,2491359318,40.7544471,-73.9906058,New York,restaurant,Go!Go! Curry,POINT (-73.9906058 40.7544471),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
943,node,2709629959,40.7563648,-73.9939169,,restaurant,Snack EOS,POINT (-73.9939169 40.7563648),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
944,node,2709702235,40.7540211,-73.9858976,,restaurant,Mexicue,POINT (-73.9858976 40.7540211),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
945,node,2709702320,40.7539335,-73.9868111,New York,restaurant,Heartland Brewery,POINT (-73.9868111 40.7539335),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
973,node,2717223275,40.7556515,-73.9896754,,restaurant,Inakaya,POINT (-73.9896754 40.7556515),78,10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0
